"","word","sentiment"
"6389","simplest","positive"
"6390","simplified","positive"
"6391","simplifies","positive"
"6392","simplify","positive"
"6393","simplifying","positive"
"6394","sincere","positive"
"6395","sincerely","positive"
"6396","sincerity","positive"
"6397","skill","positive"
"6398","skilled","positive"
"6399","skillful","positive"
"6400","skillfully","positive"
"6401","slammin","positive"
"6402","sleek","positive"
"6403","slick","positive"
"6404","smart","positive"
"6405","smarter","positive"
"6406","smartest","positive"
"6407","smartly","positive"
"6408","smile","positive"
"6409","smiles","positive"
"6410","smiling","positive"
"6411","smilingly","positive"
"6412","smitten","positive"
"6413","smooth","positive"
"6414","smoother","positive"
"6415","smoothes","positive"
"6416","smoothest","positive"
"6417","smoothly","positive"
"6418","snappy","positive"
"6419","snazzy","positive"
"6420","sociable","positive"
"6421","soft","positive"
"6422","softer","positive"
"6423","solace","positive"
"6424","solicitous","positive"
"6425","solicitously","positive"
"6426","solid","positive"
"6427","solidarity","positive"
"6428","soothe","positive"
"6429","soothingly","positive"
"6430","sophisticated","positive"
"6431","soulful","positive"
"6432","soundly","positive"
"6433","soundness","positive"
"6434","spacious","positive"
"6435","sparkle","positive"
"6436","sparkling","positive"
"6437","spectacular","positive"
"6438","spectacularly","positive"
"6439","speedily","positive"
"6440","speedy","positive"
"6441","spellbind","positive"
"6442","spellbinding","positive"
"6443","spellbindingly","positive"
"6444","spellbound","positive"
"6445","spirited","positive"
"6446","spiritual","positive"
"6447","splendid","positive"
"6448","splendidly","positive"
"6449","splendor","positive"
"6450","spontaneous","positive"
"6451","sporty","positive"
"6452","spotless","positive"
"6453","sprightly","positive"
"6454","stability","positive"
"6455","stabilize","positive"
"6456","stable","positive"
"6457","stainless","positive"
"6458","standout","positive"
"6459","state-of-the-art","positive"
"6460","stately","positive"
"6461","statuesque","positive"
"6462","staunch","positive"
"6463","staunchly","positive"
"6464","staunchness","positive"
"6465","steadfast","positive"
"6466","steadfastly","positive"
"6467","steadfastness","positive"
"6468","steadiest","positive"
"6469","steadiness","positive"
"6470","steady","positive"
"6471","stellar","positive"
"6472","stellarly","positive"
"6473","stimulate","positive"
"6474","stimulates","positive"
"6475","stimulating","positive"
"6476","stimulative","positive"
"6477","stirringly","positive"
"6478","straighten","positive"
"6479","straightforward","positive"
"6480","streamlined","positive"
"6481","striking","positive"
"6482","strikingly","positive"
"6483","striving","positive"
"6484","strong","positive"
"6485","stronger","positive"
"6486","strongest","positive"
"6487","stunned","positive"
"6488","stunning","positive"
"6489","stunningly","positive"
"6490","stupendous","positive"
"6491","stupendously","positive"
"6492","sturdier","positive"
"6493","sturdy","positive"
"6494","stylish","positive"
"6495","stylishly","positive"
"6496","stylized","positive"
"6497","suave","positive"
"6498","suavely","positive"
"6499","sublime","positive"
"6500","subsidize","positive"
"6501","subsidized","positive"
"6502","subsidizes","positive"
"6503","subsidizing","positive"
"6504","substantive","positive"
"6505","succeed","positive"
"6506","succeeded","positive"
"6507","succeeding","positive"
"6508","succeeds","positive"
"6509","succes","positive"
"6510","success","positive"
"6511","successes","positive"
"6512","successful","positive"
"6513","successfully","positive"
"6514","suffice","positive"
"6515","sufficed","positive"
"6516","suffices","positive"
"6517","sufficient","positive"
"6518","sufficiently","positive"
"6519","suitable","positive"
"6520","sumptuous","positive"
"6521","sumptuously","positive"
"6522","sumptuousness","positive"
"6523","super","positive"
"6524","superb","positive"
"6525","superbly","positive"
"6526","superior","positive"
"6527","superiority","positive"
"6528","supple","positive"
"6529","support","positive"
"6530","supported","positive"
"6531","supporter","positive"
"6532","supporting","positive"
"6533","supportive","positive"
"6534","supports","positive"
"6535","supremacy","positive"
"6536","supreme","positive"
"6537","supremely","positive"
"6538","supurb","positive"
"6539","supurbly","positive"
"6540","surmount","positive"
"6541","surpass","positive"
"6542","surreal","positive"
"6543","survival","positive"
"6544","survivor","positive"
"6545","sustainability","positive"
"6546","sustainable","positive"
"6547","swank","positive"
"6548","swankier","positive"
"6549","swankiest","positive"
"6550","swanky","positive"
"6551","sweeping","positive"
"6552","sweet","positive"
"6553","sweeten","positive"
"6554","sweetheart","positive"
"6555","sweetly","positive"
"6556","sweetness","positive"
"6557","swift","positive"
"6558","swiftness","positive"
"6559","talent","positive"
"6560","talented","positive"
"6561","talents","positive"
"6562","tantalize","positive"
"6563","tantalizing","positive"
"6564","tantalizingly","positive"
"6565","tempt","positive"
"6566","tempting","positive"
"6567","temptingly","positive"
"6568","tenacious","positive"
"6569","tenaciously","positive"
"6570","tenacity","positive"
"6571","tender","positive"
"6572","tenderly","positive"
"6573","terrific","positive"
"6574","terrifically","positive"
"6575","thank","positive"
"6576","thankful","positive"
"6577","thinner","positive"
"6578","thoughtful","positive"
"6579","thoughtfully","positive"
"6580","thoughtfulness","positive"
"6581","thrift","positive"
"6582","thrifty","positive"
"6583","thrill","positive"
"6584","thrilled","positive"
"6585","thrilling","positive"
"6586","thrillingly","positive"
"6587","thrills","positive"
"6588","thrive","positive"
"6589","thriving","positive"
"6590","thumb-up","positive"
"6591","thumbs-up","positive"
"6592","tickle","positive"
"6593","tidy","positive"
"6594","time-honored","positive"
"6595","timely","positive"
"6596","tingle","positive"
"6597","titillate","positive"
"6598","titillating","positive"
"6599","titillatingly","positive"
"6600","togetherness","positive"
"6601","tolerable","positive"
"6602","toll-free","positive"
"6603","top","positive"
"6604","top-notch","positive"
"6605","top-quality","positive"
"6606","topnotch","positive"
"6607","tops","positive"
"6608","tough","positive"
"6609","tougher","positive"
"6610","toughest","positive"
"6611","traction","positive"
"6612","tranquil","positive"
"6613","tranquility","positive"
"6614","transparent","positive"
"6615","treasure","positive"
"6616","tremendously","positive"
"6617","trendy","positive"
"6618","triumph","positive"
"6619","triumphal","positive"
"6620","triumphant","positive"
"6621","triumphantly","positive"
"6622","trivially","positive"
"6623","trophy","positive"
"6624","trouble-free","positive"
"6625","trump","positive"
"6626","trumpet","positive"
"6627","trust","positive"
"6628","trusted","positive"
"6629","trusting","positive"
"6630","trustingly","positive"
"6631","trustworthiness","positive"
"6632","trustworthy","positive"
"6633","trusty","positive"
"6634","truthful","positive"
"6635","truthfully","positive"
"6636","truthfulness","positive"
"6637","twinkly","positive"
"6638","ultra-crisp","positive"
"6639","unabashed","positive"
"6640","unabashedly","positive"
"6641","unaffected","positive"
"6642","unassailable","positive"
"6643","unbeatable","positive"
"6644","unbiased","positive"
"6645","unbound","positive"
"6646","uncomplicated","positive"
"6647","unconditional","positive"
"6648","undamaged","positive"
"6649","undaunted","positive"
"6650","understandable","positive"
"6651","undisputable","positive"
"6652","undisputably","positive"
"6653","undisputed","positive"
"6654","unencumbered","positive"
"6655","unequivocal","positive"
"6656","unequivocally","positive"
"6657","unfazed","positive"
"6658","unfettered","positive"
"6659","unforgettable","positive"
"6660","unity","positive"
"6661","unlimited","positive"
"6662","unmatched","positive"
"6663","unparalleled","positive"
"6664","unquestionable","positive"
"6665","unquestionably","positive"
"6666","unreal","positive"
"6667","unrestricted","positive"
"6668","unrivaled","positive"
"6669","unselfish","positive"
"6670","unwavering","positive"
"6671","upbeat","positive"
"6672","upgradable","positive"
"6673","upgradeable","positive"
"6674","upgraded","positive"
"6675","upheld","positive"
"6676","uphold","positive"
"6677","uplift","positive"
"6678","uplifting","positive"
"6679","upliftingly","positive"
"6680","upliftment","positive"
"6681","upscale","positive"
"6682","usable","positive"
"6683","useable","positive"
"6684","useful","positive"
"6685","user-friendly","positive"
"6686","user-replaceable","positive"
"6687","valiant","positive"
"6688","valiantly","positive"
"6689","valor","positive"
"6690","valuable","positive"
"6691","variety","positive"
"6692","venerate","positive"
"6693","verifiable","positive"
"6694","veritable","positive"
"6695","versatile","positive"
"6696","versatility","positive"
"6697","vibrant","positive"
"6698","vibrantly","positive"
"6699","victorious","positive"
"6700","victory","positive"
"6701","viewable","positive"
"6702","vigilance","positive"
"6703","vigilant","positive"
"6704","virtue","positive"
"6705","virtuous","positive"
"6706","virtuously","positive"
"6707","visionary","positive"
"6708","vivacious","positive"
"6709","vivid","positive"
"6710","vouch","positive"
"6711","vouchsafe","positive"
"6712","warm","positive"
"6713","warmer","positive"
"6714","warmhearted","positive"
"6715","warmly","positive"
"6716","warmth","positive"
"6717","wealthy","positive"
"6718","welcome","positive"
"6719","well","positive"
"6720","well-backlit","positive"
"6721","well-balanced","positive"
"6722","well-behaved","positive"
"6723","well-being","positive"
"6724","well-bred","positive"
"6725","well-connected","positive"
"6726","well-educated","positive"
"6727","well-established","positive"
"6728","well-informed","positive"
"6729","well-intentioned","positive"
"6730","well-known","positive"
"6731","well-made","positive"
"6732","well-managed","positive"
"6733","well-mannered","positive"
"6734","well-positioned","positive"
"6735","well-received","positive"
"6736","well-regarded","positive"
"6737","well-rounded","positive"
"6738","well-run","positive"
"6739","well-wishers","positive"
"6740","wellbeing","positive"
"6741","whoa","positive"
"6742","wholeheartedly","positive"
"6743","wholesome","positive"
"6744","whooa","positive"
"6745","whoooa","positive"
"6746","wieldy","positive"
"6747","willing","positive"
"6748","willingly","positive"
"6749","willingness","positive"
"6750","win","positive"
"6751","windfall","positive"
"6752","winnable","positive"
"6753","winner","positive"
"6754","winners","positive"
"6755","winning","positive"
"6756","wins","positive"
"6757","wisdom","positive"
"6758","wise","positive"
"6759","wisely","positive"
"6760","witty","positive"
"6761","won","positive"
"6762","wonder","positive"
"6763","wonderful","positive"
"6764","wonderfully","positive"
"6765","wonderous","positive"
"6766","wonderously","positive"
"6767","wonders","positive"
"6768","wondrous","positive"
"6769","woo","positive"
"6770","work","positive"
"6771","workable","positive"
"6772","worked","positive"
"6773","works","positive"
"6774","world-famous","positive"
"6775","worth","positive"
"6776","worth-while","positive"
"6777","worthiness","positive"
"6778","worthwhile","positive"
"6779","worthy","positive"
"6780","wow","positive"
"6781","wowed","positive"
